ligne,puissance_reel,p_pd,p_nomad,diff_pd,diff_nomad,nb_iter,t_pd,t_nomad,nb_turbines,nb_actives_pd,convergence
10,177.16558067321773,187.33920964540192,185.88023768851127,10.17362897218419,8.71465701529354,80,0.03143790000467561,5.848198300001968,5,4,"[(1, 174.9068506801), (3, 176.2028681742), (5, 176.3626651527), (11, 177.2431933995), (25, 177.3023116397), (31, 177.8191048294), (33, 178.3579986302), (34, 179.9323981382), (35, 184.8982460283), (37, 185.4064817167), (67, 185.8802376885), (80, 185.8802376885)]"
11,176.93817863464355,187.33920964540192,185.88023768851127,10.401031010758373,8.942059053867723,80,0.030610100002377294,5.833386899998004,5,4,"[(1, 174.9068506801), (3, 176.2028681742), (5, 176.3626651527), (11, 177.2431933995), (25, 177.3023116397), (31, 177.8191048294), (33, 178.3579986302), (34, 179.9323981382), (35, 184.8982460283), (37, 185.4064817167), (67, 185.8802376885), (80, 185.8802376885)]"
12,177.6126048278809,187.33920964540192,185.88023768851127,9.726604817521036,8.267632860630385,80,0.030392900000151712,5.799466000004031,5,4,"[(1, 174.9068506801), (3, 176.2028681742), (5, 176.3626651527), (11, 177.2431933995), (25, 177.3023116397), (31, 177.8191048294), (33, 178.3579986302), (34, 179.9323981382), (35, 184.8982460283), (37, 185.4064817167), (67, 185.8802376885), (80, 185.8802376885)]"
13,176.93991130828857,187.33920964540192,185.88023768851127,10.39929833711335,8.9403263802227,80,0.03348609999375185,5.828844000003301,5,4,"[(1, 174.9068506801), (3, 176.2028681742), (5, 176.3626651527), (11, 177.2431933995), (25, 177.3023116397), (31, 177.8191048294), (33, 178.3579986302), (34, 179.9323981382), (35, 184.8982460283), (37, 185.4064817167), (67, 185.8802376885), (80, 185.8802376885)]"
14,177.38870460510253,187.33920964540192,185.88023768851127,9.95050504029939,8.49153308340874,80,0.030472799997369293,5.8116571999999,5,4,"[(1, 174.9068506801), (3, 176.2028681742), (5, 176.3626651527), (11, 177.2431933995), (25, 177.3023116397), (31, 177.8191048294), (33, 178.3579986302), (34, 179.9323981382), (35, 184.8982460283), (37, 185.4064817167), (67, 185.8802376885), (80, 185.8802376885)]"
15,177.39556961059571,187.33920964540192,185.88023768851127,9.943640034806208,8.484668077915558,80,0.030486999996355735,5.801025300002948,5,4,"[(1, 174.9068506801), (3, 176.2028681742), (5, 176.3626651527), (11, 177.2431933995), (25, 177.3023116397), (31, 177.8191048294), (33, 178.3579986302), (34, 179.9323981382), (35, 184.8982460283), (37, 185.4064817167), (67, 185.8802376885), (80, 185.8802376885)]"
16,176.23543548583984,185.9986744352854,178.72777248053174,9.763238949445565,2.4923369946918967,80,0.03042220000497764,5.839044500004093,5,4,"[(1, 173.3126451187), (3, 174.4382278939), (5, 174.5651941604), (11, 175.3779556245), (30, 175.513633231), (31, 175.6324255452), (33, 175.8939012112), (35, 176.0866913264), (36, 176.4396807012), (38, 176.7590362893), (39, 176.924925742), (61, 177.1395858579), (62, 177.4002471088), (77, 177.8096471544), (78, 178.7277724805), (80, 178.7277724805)]"
17,177.39903312683106,187.33920964540192,185.88023768851127,9.940176518570865,8.481204561680215,80,0.030362799996510148,5.902074699995865,5,4,"[(1, 174.9068506801), (3, 176.2028681742), (5, 176.3626651527), (11, 177.2431933995), (25, 177.3023116397), (31, 177.8191048294), (33, 178.3579986302), (34, 179.9323981382), (35, 184.8982460283), (37, 185.4064817167), (67, 185.8802376885), (80, 185.8802376885)]"
18,176.55555114746093,185.9986744352854,178.72777248053174,9.443123287824477,2.1722213330708087,80,0.03268019999813987,5.844224899999972,5,4,"[(1, 173.3126451187), (3, 174.4382278939), (5, 174.5651941604), (11, 175.3779556245), (30, 175.513633231), (31, 175.6324255452), (33, 175.8939012112), (35, 176.0866913264), (36, 176.4396807012), (38, 176.7590362893), (39, 176.924925742), (61, 177.1395858579), (62, 177.4002471088), (77, 177.8096471544), (78, 178.7277724805), (80, 178.7277724805)]"
19,176.72044033050537,185.9986744352854,178.72777248053174,9.27823410478004,2.0073321500263717,80,0.03155919999699108,5.814136499997403,5,4,"[(1, 173.3126451187), (3, 174.4382278939), (5, 174.5651941604), (11, 175.3779556245), (30, 175.513633231), (31, 175.6324255452), (33, 175.8939012112), (35, 176.0866913264), (36, 176.4396807012), (38, 176.7590362893), (39, 176.924925742), (61, 177.1395858579), (62, 177.4002471088), (77, 177.8096471544), (78, 178.7277724805), (80, 178.7277724805)]"
