ligne,puissance_reel,p_pd,p_nomad,diff_pd,diff_nomad,nb_iter,t_pd,t_nomad,nb_turbines,nb_actives_pd,convergence
45,202.5070412826538,207.95167861124673,207.95167861124673,5.444637328592933,5.444637328592933,263,0.037713500001700595,29.948913200001698,5,5,"[(1, 206.4337515712), (3, 207.2006145559), (17, 207.5218189793), (26, 207.5935767601), (28, 207.7270673971), (33, 207.7276128977), (35, 207.7974475338), (37, 207.8045172033), (39, 207.8358139895), (40, 207.9132637957), (42, 207.9367793338), (70, 207.9440634412), (73, 207.9516786112), (263, 207.9516786112)]"
46,202.87711639404296,207.96420546933362,207.96420546933362,5.087089075290663,5.087089075290663,277,0.04000260000611888,34.65664129999641,5,5,"[(1, 206.4461905683), (3, 207.2130646192), (17, 207.5343370757), (26, 207.6061163746), (28, 207.739659963), (33, 207.7401459698), (35, 207.810032229), (37, 207.817083476), (39, 207.8483613726), (40, 207.9257848855), (42, 207.9493521751), (74, 207.950134118), (79, 207.9571542224), (109, 207.9642054693), (277, 207.9642054693)]"
47,181.62115539550783,192.5227566398528,192.5227566398528,10.90160124434496,10.90160124434496,354,0.03327100000024075,38.71710319999693,5,4,"[(1, 182.2349614517), (3, 183.3019894949), (11, 183.3194190195), (14, 183.8661578086), (21, 184.0350811182), (26, 184.1856829511), (27, 184.2846425079), (29, 184.5326416024), (34, 184.5895457772), (36, 184.7517096817), (38, 185.1075934352), (40, 185.1404664466), (42, 185.3368136666), (52, 185.4897529015), (54, 185.5770976657), (58, 185.6385025804), (66, 186.6526098718), (67, 188.3833366486), (69, 191.4474286641), (83, 191.5862008642), (87, 192.06405729), (88, 192.1067152245), (120, 192.1838584635), (133, 192.316903243), (136, 192.3803243568), (161, 192.4689961193), (184, 192.5095776441), (191, 192.5227566399), (354, 192.5227566399)]"
48,176.8167892456055,186.05288242597607,186.05288242597607,9.236093180370574,9.236093180370574,348,0.03221339999436168,34.602428100006364,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (100, 185.6926073587), (121, 186.052882426), (348, 186.052882426)]"
49,176.6602008056641,186.05288242597607,186.05288242597607,9.392681620311976,9.392681620311976,348,0.029707499998039566,34.62554230000387,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (100, 185.6926073587), (121, 186.052882426), (348, 186.052882426)]"
50,176.51003173828127,186.05288242597607,186.05288242597607,9.542850687694795,9.542850687694795,348,0.03595050000149058,33.750563900001,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (100, 185.6926073587), (121, 186.052882426), (348, 186.052882426)]"
51,176.51875350952147,186.05288242597607,186.05288242597607,9.534128916454591,9.534128916454591,348,0.028207700001075864,33.98124210000242,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (100, 185.6926073587), (121, 186.052882426), (348, 186.052882426)]"
52,176.52050720214845,186.05288242597607,186.05288242597607,9.532375223827614,9.532375223827614,348,0.03085329999885289,32.99765689999913,5,4,"[(1, 173.3636980904), (3, 174.4894200636), (5, 174.6171111231), (11, 175.4304306369), (30, 175.5663499604), (31, 175.6852212369), (33, 175.947395198), (35, 176.1395309662), (36, 176.4925446137), (38, 176.8122072761), (39, 176.9782285778), (46, 179.2030777693), (47, 180.6085406239), (50, 185.5620922056), (62, 185.5805397248), (100, 185.6926073587), (121, 186.052882426), (348, 186.052882426)]"
53,176.2135615539551,184.64483061951577,184.64483061951577,8.431269065560684,8.431269065560684,289,0.027748699998483062,31.251580500000273,5,4,"[(1, 171.7215291005), (3, 172.7031110023), (5, 172.8772916275), (8, 173.1460649998), (11, 173.2414752717), (14, 173.4645092937), (15, 173.5478649883), (18, 173.7512261051), (20, 174.5629293897), (28, 175.1349252126), (29, 176.0012744403), (30, 176.1610799234), (31, 179.4928270027), (32, 181.5490894846), (33, 183.5214230819), (67, 183.9352532431), (92, 184.2680036993), (106, 184.4356754304), (117, 184.6447575961), (146, 184.6448306195), (289, 184.6448306195)]"
54,176.3663023376465,184.6233312896981,184.6233312896981,8.257028952051598,8.257028952051598,376,0.03390580000268528,36.59470520000468,5,4,"[(1, 171.7013661786), (3, 172.6829062095), (5, 172.8568179141), (8, 173.0296360066), (11, 173.2242313961), (14, 173.3339374275), (15, 173.7625583955), (20, 174.0844817123), (21, 174.2017081741), (25, 174.3070517516), (30, 174.5247946981), (32, 175.1364982102), (37, 181.9317251851), (63, 183.4183884983), (69, 183.8074412013), (70, 183.8621768291), (99, 183.9132469162), (109, 184.009264681), (130, 184.2552556146), (135, 184.293281703), (163, 184.5986290107), (174, 184.6233312897), (376, 184.6233312897)]"
55,177.7926663970947,187.4485590698971,187.4485590698971,9.655892672802395,9.655892672802395,309,0.03708090000145603,33.58304219999991,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
56,178.8142868423462,188.72854480995176,188.72854480995176,9.91425796760555,9.91425796760555,345,0.029515800000808667,37.18878620000032,5,4,"[(1, 177.2796754929), (3, 177.9152253204), (11, 178.2969853042), (14, 178.3253407743), (16, 178.5187693941), (18, 178.8190079813), (22, 178.8298533001), (25, 179.0251385796), (29, 180.0179854511), (35, 180.1051787322), (38, 180.3920851836), (39, 180.690923272), (44, 180.8111588546), (45, 180.960499058), (48, 181.976922822), (49, 183.7618010901), (52, 184.4896593361), (53, 186.8590941367), (75, 188.5145372787), (125, 188.6228009744), (136, 188.6682130857), (138, 188.6808603135), (148, 188.72854481), (345, 188.72854481)]"
57,177.5215725326538,187.39392335423867,187.39392335423867,9.87235082158486,9.87235082158486,329,0.030303100000310224,39.504191599997284,5,4,"[(1, 174.9584506189), (3, 176.2546448173), (5, 176.4152380643), (11, 177.2962556042), (25, 177.3551841417), (31, 177.8731350231), (33, 178.4121773088), (34, 179.9869264768), (35, 184.9531696959), (37, 185.4630725736), (61, 185.9873084056), (84, 186.1925473402), (94, 186.5832039162), (102, 187.1886844197), (124, 187.2316903223), (144, 187.2801017579), (155, 187.3939233542), (329, 187.3939233542)]"
58,177.52502086639404,187.39392335423867,187.39392335423867,9.868902487844622,9.868902487844622,329,0.039312799999606796,36.22441550000076,5,4,"[(1, 174.9584506189), (3, 176.2546448173), (5, 176.4152380643), (11, 177.2962556042), (25, 177.3551841417), (31, 177.8731350231), (33, 178.4121773088), (34, 179.9869264768), (35, 184.9531696959), (37, 185.4630725736), (61, 185.9873084056), (84, 186.1925473402), (94, 186.5832039162), (102, 187.1886844197), (124, 187.2316903223), (144, 187.2801017579), (155, 187.3939233542), (329, 187.3939233542)]"
59,177.52325798034667,187.39392335423867,187.39392335423867,9.870665373891995,9.870665373891995,329,0.031526899998425506,38.08359470000141,5,4,"[(1, 174.9584506189), (3, 176.2546448173), (5, 176.4152380643), (11, 177.2962556042), (25, 177.3551841417), (31, 177.8731350231), (33, 178.4121773088), (34, 179.9869264768), (35, 184.9531696959), (37, 185.4630725736), (61, 185.9873084056), (84, 186.1925473402), (94, 186.5832039162), (102, 187.1886844197), (124, 187.2316903223), (144, 187.2801017579), (155, 187.3939233542), (329, 187.3939233542)]"
60,202.2273998260498,208.0267786308895,208.0267786308895,5.799378804839705,5.799378804839705,272,0.04348570000001928,32.32288479999988,5,5,"[(1, 206.508315425), (3, 207.2752471968), (17, 207.5968642384), (26, 207.6687550374), (28, 207.802564737), (33, 207.8027499861), (35, 207.8728976571), (37, 207.8798561121), (39, 207.9110373854), (40, 207.9883287605), (42, 208.0121581017), (62, 208.0131552764), (78, 208.0198201759), (89, 208.0267786309), (272, 208.0267786309)]"
61,203.20812164306642,209.30649952092423,209.30649952092423,6.098377877857814,6.098377877857814,232,0.04020860000309767,28.515725800003565,5,5,"[(1, 207.5983243085), (3, 208.6392240526), (9, 208.911334751), (15, 209.0509804873), (17, 209.1832968564), (21, 209.2148570304), (24, 209.2823093821), (29, 209.2908618422), (32, 209.3064995209), (232, 209.3064995209)]"
62,203.20680854797365,209.30649952092423,209.30649952092423,6.099690972950583,6.099690972950583,232,0.04230679999454878,28.0627489000035,5,5,"[(1, 207.5983243085), (3, 208.6392240526), (9, 208.911334751), (15, 209.0509804873), (17, 209.1832968564), (21, 209.2148570304), (24, 209.2823093821), (29, 209.2908618422), (32, 209.3064995209), (232, 209.3064995209)]"
63,202.84767436981198,207.90143448840786,207.90143448840786,5.053760118595875,5.053760118595875,276,0.04611579999618698,32.05889150000439,5,5,"[(1, 206.383853542), (3, 207.1506737765), (17, 207.4716085046), (26, 207.5432826647), (28, 207.676561997), (33, 207.6773437277), (35, 207.7469736819), (37, 207.7541167276), (39, 207.7854877614), (40, 207.863042492), (42, 207.8863528333), (66, 207.8878872202), (86, 207.8942914427), (114, 207.9014344884), (276, 207.9014344884)]"
64,202.8502996826172,207.90143448840786,207.90143448840786,5.051134805790667,5.051134805790667,276,0.05205690000002505,33.68476009999722,5,5,"[(1, 206.383853542), (3, 207.1506737765), (17, 207.4716085046), (26, 207.5432826647), (28, 207.676561997), (33, 207.6773437277), (35, 207.7469736819), (37, 207.7541167276), (39, 207.7854877614), (40, 207.863042492), (42, 207.8863528333), (66, 207.8878872202), (86, 207.8942914427), (114, 207.9014344884), (276, 207.9014344884)]"
65,204.69585670471193,209.3696867629141,209.3696867629141,4.673830058202185,4.673830058202185,238,0.04244209999887971,28.944601199997123,5,5,"[(1, 207.6610830548), (3, 208.702075293), (9, 208.974418179), (15, 209.1140893787), (17, 209.2466732295), (21, 209.2781056732), (24, 209.3455354267), (29, 209.3542654041), (32, 209.3696867629), (238, 209.3696867629)]"
66,203.2642747116089,207.96420546933362,207.96420546933362,4.699930757724729,4.699930757724729,277,0.04106740000133868,33.08790090000548,5,5,"[(1, 206.4461905683), (3, 207.2130646192), (17, 207.5343370757), (26, 207.6061163746), (28, 207.739659963), (33, 207.7401459698), (35, 207.810032229), (37, 207.817083476), (39, 207.8483613726), (40, 207.9257848855), (42, 207.9493521751), (74, 207.950134118), (79, 207.9571542224), (109, 207.9642054693), (277, 207.9642054693)]"
67,202.54876960754393,207.96420546933362,207.96420546933362,5.415435861789689,5.415435861789689,277,0.04859969999961322,32.082826300000306,5,5,"[(1, 206.4461905683), (3, 207.2130646192), (17, 207.5343370757), (26, 207.6061163746), (28, 207.739659963), (33, 207.7401459698), (35, 207.810032229), (37, 207.817083476), (39, 207.8483613726), (40, 207.9257848855), (42, 207.9493521751), (74, 207.950134118), (79, 207.9571542224), (109, 207.9642054693), (277, 207.9642054693)]"
68,202.55275318145752,207.96420546933362,207.96420546933362,5.411452287876102,5.411452287876102,277,0.042119400000956375,31.95473099999799,5,5,"[(1, 206.4461905683), (3, 207.2130646192), (17, 207.5343370757), (26, 207.6061163746), (28, 207.739659963), (33, 207.7401459698), (35, 207.810032229), (37, 207.817083476), (39, 207.8483613726), (40, 207.9257848855), (42, 207.9493521751), (74, 207.950134118), (79, 207.9571542224), (109, 207.9642054693), (277, 207.9642054693)]"
69,206.4811186981201,210.77226313733325,210.77226313733325,4.291144439213156,4.291144439213156,240,0.04257379999762634,29.690308899997035,5,5,"[(1, 209.6490219518), (8, 209.928293993), (15, 210.0001586375), (18, 210.029664218), (20, 210.2744833357), (21, 210.3429975774), (32, 210.5322538162), (35, 210.7339792679), (37, 210.7480139748), (92, 210.7499367539), (94, 210.7722631373), (240, 210.7722631373)]"
70,183.89045570373534,194.87375462827782,194.87375462827782,10.983298924542481,10.983298924542481,290,0.03566000000137137,32.55026930000167,5,4,"[(1, 186.0192894058), (3, 186.497664355), (13, 186.8714332161), (15, 187.1754413592), (25, 187.2540239111), (27, 187.7132310849), (35, 187.9225306858), (36, 188.120378986), (37, 188.1818444266), (39, 188.4816452121), (40, 188.6759526169), (48, 188.7575044009), (49, 188.8934005793), (51, 189.3117469824), (52, 189.3482780827), (53, 190.0889961573), (54, 191.7654290156), (59, 193.7515270145), (60, 194.675441464), (77, 194.7419360083), (95, 194.8550260556), (106, 194.8737546283), (290, 194.8737546283)]"
71,177.10861820220947,187.39392335423867,187.39392335423867,10.285305152029196,10.285305152029196,329,0.031425300003320444,35.21578520000185,5,4,"[(1, 174.9584506189), (3, 176.2546448173), (5, 176.4152380643), (11, 177.2962556042), (25, 177.3551841417), (31, 177.8731350231), (33, 178.4121773088), (34, 179.9869264768), (35, 184.9531696959), (37, 185.4630725736), (61, 185.9873084056), (84, 186.1925473402), (94, 186.5832039162), (102, 187.1886844197), (124, 187.2316903223), (144, 187.2801017579), (155, 187.3939233542), (329, 187.3939233542)]"
72,176.76817443847656,186.10701266722967,186.10701266722967,9.338838228753104,9.338838228753104,332,0.030266500005382113,35.90783979999833,5,4,"[(1, 173.4146327226), (3, 174.540497911), (5, 174.6689399838), (11, 175.4828140474), (30, 175.6189794438), (31, 175.7379304238), (33, 176.0008078342), (35, 176.1922801661), (36, 176.5453173581), (38, 176.8652907137), (39, 177.031444985), (63, 177.248063507), (64, 177.5087622769), (69, 177.8976696236), (71, 178.141751222), (72, 178.7727814323), (76, 183.0103306667), (79, 183.8112612784), (87, 185.3975460861), (123, 185.678068045), (125, 185.738400852), (126, 185.8002372165), (146, 185.9955705596), (179, 186.0142779462), (182, 186.1070126672), (332, 186.1070126672)]"
73,178.05417934417724,187.4485590698971,187.4485590698971,9.394379725719858,9.394379725719858,309,0.033837800001492724,35.278438500004995,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
74,177.83915752410888,187.4485590698971,187.4485590698971,9.609401545788216,9.609401545788216,309,0.03022459999920102,32.08737310000288,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
75,177.16712814331055,187.4485590698971,187.4485590698971,10.281430926586552,10.281430926586552,309,0.0344559000004665,32.92272429999866,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
76,177.61999183654785,187.4485590698971,187.4485590698971,9.828567233349247,9.828567233349247,309,0.03348520000145072,32.374666000003344,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
77,176.7838298034668,186.10701266722967,186.10701266722967,9.323182863762867,9.323182863762867,332,0.029891899997892324,33.29093690000445,5,4,"[(1, 173.4146327226), (3, 174.540497911), (5, 174.6689399838), (11, 175.4828140474), (30, 175.6189794438), (31, 175.7379304238), (33, 176.0008078342), (35, 176.1922801661), (36, 176.5453173581), (38, 176.8652907137), (39, 177.031444985), (63, 177.248063507), (64, 177.5087622769), (69, 177.8976696236), (71, 178.141751222), (72, 178.7727814323), (76, 183.0103306667), (79, 183.8112612784), (87, 185.3975460861), (123, 185.678068045), (125, 185.738400852), (126, 185.8002372165), (146, 185.9955705596), (179, 186.0142779462), (182, 186.1070126672), (332, 186.1070126672)]"
78,176.69800651550293,186.10701266722967,186.10701266722967,9.409006151726743,9.409006151726743,332,0.03827150000142865,33.103167300003406,5,4,"[(1, 173.4146327226), (3, 174.540497911), (5, 174.6689399838), (11, 175.4828140474), (30, 175.6189794438), (31, 175.7379304238), (33, 176.0008078342), (35, 176.1922801661), (36, 176.5453173581), (38, 176.8652907137), (39, 177.031444985), (63, 177.248063507), (64, 177.5087622769), (69, 177.8976696236), (71, 178.141751222), (72, 178.7727814323), (76, 183.0103306667), (79, 183.8112612784), (87, 185.3975460861), (123, 185.678068045), (125, 185.738400852), (126, 185.8002372165), (146, 185.9955705596), (179, 186.0142779462), (182, 186.1070126672), (332, 186.1070126672)]"
79,177.6234243774414,187.4485590698971,187.4485590698971,9.825134692455691,9.825134692455691,309,0.03205059999891091,32.17941779999819,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
80,177.17399562835692,187.4485590698971,187.4485590698971,10.274563441540181,10.274563441540181,309,0.02996300000086194,32.16928309999639,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
81,177.17569732666016,187.4485590698971,187.4485590698971,10.272861743236945,10.272861743236945,309,0.03176600000006147,32.41951110000082,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
82,176.94918045043946,186.10701266722967,186.10701266722967,9.157832216790212,9.157832216790212,332,0.03022429999691667,32.356027699999686,5,4,"[(1, 173.4146327226), (3, 174.540497911), (5, 174.6689399838), (11, 175.4828140474), (30, 175.6189794438), (31, 175.7379304238), (33, 176.0008078342), (35, 176.1922801661), (36, 176.5453173581), (38, 176.8652907137), (39, 177.031444985), (63, 177.248063507), (64, 177.5087622769), (69, 177.8976696236), (71, 178.141751222), (72, 178.7727814323), (76, 183.0103306667), (79, 183.8112612784), (87, 185.3975460861), (123, 185.678068045), (125, 185.738400852), (126, 185.8002372165), (146, 185.9955705596), (179, 186.0142779462), (182, 186.1070126672), (332, 186.1070126672)]"
83,177.41029205322266,187.4485590698971,187.4485590698971,10.038267016674439,10.038267016674439,309,0.028846100001828745,31.017381900004693,5,4,"[(1, 175.00993125), (3, 176.3063061746), (5, 176.4677219241), (11, 176.649213325), (13, 177.218849009), (18, 177.2452295111), (22, 177.3490031568), (27, 177.5043636888), (29, 177.5048875105), (31, 177.5453750857), (36, 178.5381435074), (37, 180.5413390496), (41, 181.1228696357), (42, 182.0931585201), (45, 185.6002422723), (67, 186.7203112592), (99, 186.9071202393), (124, 187.3998719338), (163, 187.4485590699), (309, 187.4485590699)]"
84,175.4509814453125,183.24631341730029,183.24631341730029,7.7953319719877925,7.7953319719877925,387,0.026734699997177813,39.35021920000145,5,4,"[(1, 170.0299393536), (3, 170.8936642754), (5, 171.1935534475), (11, 171.4146167312), (14, 172.6997229969), (15, 177.7378784062), (16, 180.1900281311), (38, 180.205287275), (44, 180.4987150452), (49, 181.0644422636), (52, 181.9556916427), (89, 182.3724862509), (90, 182.7063633684), (115, 182.8665817057), (127, 183.0020518937), (149, 183.0052528566), (175, 183.1123933319), (179, 183.1622702311), (187, 183.2463134173), (387, 183.2463134173)]"
85,171.2090396118164,181.74135464809197,181.74135464809197,10.532315036275577,10.532315036275577,291,0.027923900001042057,31.666269700006524,5,4,"[(1, 168.2087309781), (3, 168.980809268), (5, 169.4846268744), (11, 171.6499878423), (15, 173.6930288224), (16, 180.0841308234), (17, 180.4896724703), (24, 180.9943001872), (29, 181.0826853129), (42, 181.2893671888), (82, 181.6395186437), (99, 181.6570109756), (136, 181.7133165592), (138, 181.733196544), (198, 181.7413546481), (291, 181.7413546481)]"
86,175.18620529174805,183.24631341730029,183.24631341730029,8.060108125552233,8.060108125552233,387,0.028882099999464117,37.83448729999509,5,4,"[(1, 170.0299393536), (3, 170.8936642754), (5, 171.1935534475), (11, 171.4146167312), (14, 172.6997229969), (15, 177.7378784062), (16, 180.1900281311), (38, 180.205287275), (44, 180.4987150452), (49, 181.0644422636), (52, 181.9556916427), (89, 182.3724862509), (90, 182.7063633684), (115, 182.8665817057), (127, 183.0020518937), (149, 183.0052528566), (175, 183.1123933319), (179, 183.1622702311), (187, 183.2463134173), (387, 183.2463134173)]"
87,170.3091893005371,181.74135464809197,181.74135464809197,11.432165347554871,11.432165347554871,291,0.028057800001988653,30.650372199997946,5,4,"[(1, 168.2087309781), (3, 168.980809268), (5, 169.4846268744), (11, 171.6499878423), (15, 173.6930288224), (16, 180.0841308234), (17, 180.4896724703), (24, 180.9943001872), (29, 181.0826853129), (42, 181.2893671888), (82, 181.6395186437), (99, 181.6570109756), (136, 181.7133165592), (138, 181.733196544), (198, 181.7413546481), (291, 181.7413546481)]"
88,168.19686599731446,178.75850984151904,178.75850984151904,10.561643844204582,10.561643844204582,298,0.02735730000131298,32.49851789999957,5,4,"[(1, 164.1919227288), (3, 165.3556840908), (4, 165.3682152871), (6, 170.5219384535), (12, 176.3670647578), (28, 176.5015388136), (47, 176.5221596681), (52, 176.9314565127), (56, 177.2398404159), (58, 178.4273328335), (69, 178.5152343262), (118, 178.6204173107), (136, 178.7585098415), (298, 178.7585098415)]"
89,168.94340866088868,180.2784262428784,180.2784262428784,11.335017581989717,11.335017581989717,286,0.03199540000059642,30.97172259999934,5,4,"[(1, 165.8624696873), (3, 167.1707682105), (5, 168.2337699572), (13, 169.1598831459), (21, 169.612413892), (25, 170.0877917255), (26, 170.3971494973), (28, 170.9327553951), (29, 171.5619511152), (30, 171.8960347867), (31, 172.6345097847), (32, 174.3076458095), (33, 177.6846505187), (34, 179.4944185822), (36, 179.5931937477), (37, 179.7296022641), (70, 179.9705657547), (74, 180.1163216089), (108, 180.2149445667), (111, 180.2245304495), (156, 180.2784262429), (286, 180.2784262429)]"
90,170.30570259094236,180.2784262428784,180.2784262428784,9.972723651936036,9.972723651936036,286,0.033532599998579826,29.502853100006178,5,4,"[(1, 165.8624696873), (3, 167.1707682105), (5, 168.2337699572), (13, 169.1598831459), (21, 169.612413892), (25, 170.0877917255), (26, 170.3971494973), (28, 170.9327553951), (29, 171.5619511152), (30, 171.8960347867), (31, 172.6345097847), (32, 174.3076458095), (33, 177.6846505187), (34, 179.4944185822), (36, 179.5931937477), (37, 179.7296022641), (70, 179.9705657547), (74, 180.1163216089), (108, 180.2149445667), (111, 180.2245304495), (156, 180.2784262429), (286, 180.2784262429)]"
91,169.63619678497312,180.2784262428784,180.2784262428784,10.642229457905273,10.642229457905273,286,0.028152099999715574,29.431158700004744,5,4,"[(1, 165.8624696873), (3, 167.1707682105), (5, 168.2337699572), (13, 169.1598831459), (21, 169.612413892), (25, 170.0877917255), (26, 170.3971494973), (28, 170.9327553951), (29, 171.5619511152), (30, 171.8960347867), (31, 172.6345097847), (32, 174.3076458095), (33, 177.6846505187), (34, 179.4944185822), (36, 179.5931937477), (37, 179.7296022641), (70, 179.9705657547), (74, 180.1163216089), (108, 180.2149445667), (111, 180.2245304495), (156, 180.2784262429), (286, 180.2784262429)]"
92,170.9257107925415,181.74135464809197,181.74135464809197,10.815643855550462,10.815643855550462,291,0.031108899995160755,31.171035400002438,5,4,"[(1, 168.2087309781), (3, 168.980809268), (5, 169.4846268744), (11, 171.6499878423), (15, 173.6930288224), (16, 180.0841308234), (17, 180.4896724703), (24, 180.9943001872), (29, 181.0826853129), (42, 181.2893671888), (82, 181.6395186437), (99, 181.6570109756), (136, 181.7133165592), (138, 181.733196544), (198, 181.7413546481), (291, 181.7413546481)]"
93,169.30194747924804,180.2784262428784,180.2784262428784,10.976478763630354,10.976478763630354,286,0.03362090000155149,29.67418380000163,5,4,"[(1, 165.8624696873), (3, 167.1707682105), (5, 168.2337699572), (13, 169.1598831459), (21, 169.612413892), (25, 170.0877917255), (26, 170.3971494973), (28, 170.9327553951), (29, 171.5619511152), (30, 171.8960347867), (31, 172.6345097847), (32, 174.3076458095), (33, 177.6846505187), (34, 179.4944185822), (36, 179.5931937477), (37, 179.7296022641), (70, 179.9705657547), (74, 180.1163216089), (108, 180.2149445667), (111, 180.2245304495), (156, 180.2784262429), (286, 180.2784262429)]"
94,169.99739906311035,180.2784262428784,180.2784262428784,10.281027179768046,10.281027179768046,286,0.03706759999477072,29.84698390000267,5,4,"[(1, 165.8624696873), (3, 167.1707682105), (5, 168.2337699572), (13, 169.1598831459), (21, 169.612413892), (25, 170.0877917255), (26, 170.3971494973), (28, 170.9327553951), (29, 171.5619511152), (30, 171.8960347867), (31, 172.6345097847), (32, 174.3076458095), (33, 177.6846505187), (34, 179.4944185822), (36, 179.5931937477), (37, 179.7296022641), (70, 179.9705657547), (74, 180.1163216089), (108, 180.2149445667), (111, 180.2245304495), (156, 180.2784262429), (286, 180.2784262429)]"
